steps,rate_target_reached
3597,0.9
6515,0.98
9609,0.95
12559,0.99
15736,0.95
18795,0.94
21661,0.95
24629,0.95
27460,0.97
29752,0.98
32309,0.98
35162,0.97
37928,0.99
40863,0.95
43632,0.98
46098,0.99
48762,0.97
51378,1.0
54283,0.98
57230,0.96
59941,0.99
62783,0.98
65903,0.98
68742,0.97
71161,0.99
74180,0.99
76884,0.99
79586,1.0
82554,0.98
85610,0.97
88862,0.93
91811,0.98
94046,1.0
97082,0.95
99684,1.0
102552,0.99
105153,1.0
107834,0.99
110845,0.95
113341,0.99
116128,1.0
118873,0.98
121488,0.99
124183,0.98
126848,1.0
129839,0.99
132372,1.0
135630,0.97
138624,1.0
141204,0.99
144223,0.96
147209,0.97
149859,1.0
152299,1.0
154987,0.99
157961,0.98
160648,1.0
163747,0.97
166461,1.0
169479,0.97
172065,1.0
174783,1.0
177549,0.93
180297,0.99
182905,1.0
185613,0.97
188190,0.99
190517,1.0
193179,1.0
195637,0.99
198272,1.0
200588,0.99
202993,0.99
205792,0.99
208821,0.97
211867,0.95
214427,0.97
217630,0.98
220503,0.99
223330,0.96
226278,1.0
229241,0.95
231658,0.99
234302,0.99
236999,0.99
239479,1.0
241673,1.0
244144,0.99
246889,0.99
249752,0.97
252407,0.99
255193,0.99
257750,0.99
260483,1.0
263184,1.0
265821,0.99
268305,1.0
271307,0.99
273754,1.0
276814,0.96
279542,0.99
282299,0.97
284864,1.0
287228,1.0
289594,0.99
292243,0.99
294864,0.97
297378,1.0
300361,1.0
303182,0.97
306161,0.97
309165,0.94
311744,0.98
314500,0.99
317121,0.98
319699,0.96
322163,1.0
324957,0.99
327558,0.98
330209,1.0
333415,0.93
336460,0.95
338978,0.99
341549,1.0
344366,0.99
346897,0.97
349556,1.0
351842,1.0
354752,0.98
357298,1.0
360125,0.97
362893,1.0
365262,1.0
368241,0.97
371244,0.99
373895,1.0
376303,1.0
379230,0.99
381741,0.99
384467,0.99
387028,1.0
389685,0.99
392216,1.0
394995,1.0
398147,0.96
400484,1.0
402857,0.99
405865,0.99
408689,0.99
411073,1.0
413431,1.0
416067,0.98
418521,1.0
421221,0.99
423687,0.98
426186,1.0
428972,0.96
431571,0.99
434454,0.97
437130,0.99
439775,0.99
442309,1.0
445273,0.95
448035,1.0
450649,0.95
452974,1.0
456358,0.93
459198,0.96
461872,1.0
464797,0.99
467583,0.94
470289,1.0
472782,1.0
475018,0.99
477644,1.0
479944,1.0
482586,0.98
485272,0.97
487728,0.99
490359,0.99
493630,0.95
496347,0.99
498606,0.99
501237,1.0
504093,0.99
506813,0.98
509396,1.0
511770,0.98
514415,1.0
517007,0.98
519855,0.99
522444,0.98
525005,1.0
527712,1.0
529972,1.0
533005,0.98
